id,created_at,client_id,channel,topic,priority,agent_id,first_reply_at,resolved_at,status,reopened,csat
t000725,2025-01-18 13:21:00,u05765,форма,доступ и пароли,1,a11,2025-01-18 13:31:04,2025-01-18 14:07:38,решено,0,
t004733,22.05.2025 01:06,u03322,чат,оплата и документы,1,a17,2025-05-22 01:42:30,2025-05-22 01:55:27,решено,0,
t004437,2025-05-18 13:52:00,u01971,телефон,расписание и посещаемость,1,a08,2025-05-18 13:58:55,2025-05-18 18:31:00,решено,0,
t001671,2025-01-19 06:52:00,u08000,почта,доступ и пароли,2,a13,2025-01-19 08:42:35,2025-01-19 09:08:08,решено,0,5
t003153,10.01.2025 13:24,u01134,почта,доступ и пароли,2,a08,2025-01-10 13:42:55,2025-01-10 14:05:05,решено,0,
t000669,2025-03-23 08:14:00,u00430,телефон,расписание и посещаемость,2,a11,2025-03-23 09:16:22,2025-03-23 11:45:54,решено,0,
t000850,2025-01-23 04:08:00,u00722,чат,доступ и пароли,2,a07,2025-01-23 04:17:57,2025-01-23 04:44:00,решено,0,5
t005618,2025-03-19 02:29:00,u01838,чат,техническая проблема,3,a15,2025-03-19 02:48:26,,в работе,1,
t000882,2025-06-18 13:41:00,u06720,чат,расписание и посещаемость,2,a05,2025-06-18 13:59:30,2025-06-18 15:58:38,решено,0,
t004804,2025-03-04 04:49:00,u05975,чат,доступ и пароли,1,a16,2025-03-04 06:08:08,2025-03-04 06:19:31,решено,1,
t002322,27.02.2025 10:53,u06181,почта,доступ и пароли,2,a16,2025-02-27 11:38:38,2025-02-27 11:57:24,решено,0,
t005279,2025-04-24 10:40:00,u07448,чат,расписание и посещаемость,1,a03,2025-04-24 11:25:29,2025-04-24 14:23:45,решено,0,
t001402,2025-06-19 13:12:00,u03129,чат,прочее,1,a08,2025-06-19 13:22:01,2025-06-19 16:08:16,решено,0,
t005664,2025-04-05 11:05:00,u00359,форма,прочее,1,a07,2025-04-05 11:28:39,2025-04-05 14:41:20,решено,0,
t001980,2025-01-26 04:27:00,u01065,почта,прочее,2,a11,2025-01-26 06:08:00,2025-01-26 09:34:29,решено,0,
t000762,20.05.2025 13:49,u00697,форма,техническая проблема,2,a11,2025-05-20 13:53:59,2025-05-20 17:45:25,решено,0,
t005058,2025-04-02 16:33:00,u04168,форма,оплата и документы,1,a08,2025-04-02 16:58:05,2025-04-02 23:09:43,решено,0,
t003432,2025-04-18 03:25:00,u04227,чат,доступ и пароли,2,a10,2025-04-18 03:26:17,2025-04-18 04:14:32,решено,0,
t005349,2025-05-24 11:04:00,u04891,форма,NULL,2,a17,2025-05-24 11:32:12,2025-05-24 14:49:26,решено,0,
t003226,26.02.2025 12:53,u05449,чат,доступ и пароли,3,a18,2025-02-26 12:57:23,2025-02-26 13:22:17,решено,0,
t003609,2025-03-25 08:19:00,u06839,чат,доступ и пароли,2,a09,2025-03-25 08:26:53,2025-03-25 09:52:09,решено,0,3
t003413,2025-01-06 19:29:00,u08545,почта,доступ и пароли,2,a08,2025-01-06 21:08:53,2025-01-06 21:21:05,решено,0,
t002690,2025-04-15 07:28:00,u03258,почта,оплата и документы,2,a16,2025-04-15 08:01:26,2025-04-15 11:43:42,решено,0,
t004690,25.01.2025 02:15,u05294,чат,доступ и пароли,1,a14,2025-01-25 03:12:18,2025-01-25 04:13:34,решено,0,5
t001565,21.02.2025 11:04,u02061,почта,доступ и пароли,2,a13,2025-02-21 11:06:38,2025-02-21 11:52:40,решено,1,
t000845,2025-02-07 08:49:00,u08551,чат,техническая проблема,3,a08,2025-02-07 08:51:16,2025-02-07 22:56:55,решено,0,
t004536,2025-05-02 13:45:00,u00633,телефон,оплата и документы,1,a02,2025-05-02 14:45:22,2025-05-02 18:04:19,решено,0,
t004355,2025-04-13 07:33:00,u03660,почта,расписание и посещаемость,2,a16,2025-04-13 07:43:08,2025-04-13 08:27:40,решено,0,
t001871,27.02.2025 13:53,u08231,телефон,оплата и документы,2,a18,2025-02-27 15:37:35,2025-02-27 19:38:13,решено,0,
t002419,01.03.2025 13:35,u07135,Чат,расписание и посещаемость,1,a10,2025-03-01 14:53:06,2025-03-01 21:11:33,решено,0,
t002450,2025-03-10 04:45:00,u06883,чат,расписание и посещаемость,1,a02,2025-03-10 04:50:29,2025-03-10 11:14:07,решено,0,5
t000875,2025-01-20 03:28:00,u03032,чат,доступ и пароли,3,a13,2025-01-20 03:49:09,2025-01-20 04:40:09,решено,0,
t003370,2025-03-27 04:55:00,u00938,чат,"",3,a03,2025-03-27 05:00:54,2025-03-26 04:35:36,решено,0,
t005555,05.02.2025 02:58,u03071,телефон,расписание и посещаемость,2,a11,2025-02-05 03:14:13,2025-02-05 09:38:00,решено,0,
t005993,2025-01-25 02:11:00,u05701,чат,доступ и пароли,2,a12,2025-01-25 03:10:55,2025-01-25 04:02:53,решено,0,
t002005,2025-02-15 09:16:00,u04824,почта,оплата и документы,3,a11,2025-02-15 10:02:26,2025-02-15 14:32:24,решено,0,
t000577,2025-01-07 11:44:00,u03074,чат,доступ и пароли,1,a14,2025-01-07 11:47:21,2025-01-07 12:19:19,решено,0,
t004491,2025-03-07 07:53:00,u05206,почта,доступ и пароли,2,a15,2025-03-07 09:06:45,2025-03-07 10:03:02,решено,0,
t000499,2025-06-06 06:05:00,u02525,чат,оплата и документы,2,a05,2025-06-06 06:26:46,2025-06-06 08:04:05,решено,0,
t001739,2025-05-24 10:32:00,u00053,чат,прочее,2,a07,2025-05-24 10:45:23,2025-05-24 16:18:11,решено,1,4
t005260,2025-05-02 03:42:00,u01595,чат,доступ и пароли,2,a11,2025-05-02 04:31:40,2025-05-02 05:15:09,решено,0,
t001579,2025-05-05 02:42:00,u03881,чат,доступ и пароли,2,a09,2025-05-05 03:04:15,,в работе,0,5
t005363,05.01.2025 11:27,u01348,чат,доступ и пароли,1,a02,2025-01-05 13:00:33,2025-01-05 13:52:38,решено,0,
t003839,2025-05-20 14:49:00,u07159,чат,техническая проблема,3,a09,2025-05-20 15:46:07,2025-05-21 00:12:40,решено,0,
t002034,25.06.2025 04:21,u06197,телефон,оплата и документы,2,a01,2025-06-25 04:28:16,2025-06-25 11:10:56,решено,0,
t003546,2025-06-21 11:05:00,u00671,телефон,техническая проблема,2,a01,2025-06-21 11:25:16,2025-06-21 17:52:31,решено,0,
t001522,2025-01-07 07:55:00,u01941,чат,"",3,a08,2025-01-07 09:03:15,2025-01-07 10:37:08,решено,0,
t005443,2025-01-24 13:35:00,u08099,чат,NULL,1,a06,2025-01-24 14:54:47,2025-01-24 16:04:53,решено,0,
t003287,12.05.2025 13:52,u05940,почта,техническая проблема,2,a01,2025-05-12 14:13:39,,в работе,0,
t005032,27.02.2025 14:06,u04570,чат,техническая проблема,1,a09,2025-02-27 15:42:38,2025-02-27 19:48:42,решено,0,5
t001621,2025-06-19 09:11:00,u02473,Чат,доступ и пароли,1,a07,2025-06-19 09:58:57,2025-06-19 10:01:56,решено,0,
t002890,2025-03-04 12:10:00,u02972,телефон,расписание и посещаемость,2,a01,2025-03-04 12:19:47,2025-03-04 16:57:02,решено,0,
t004004,22.06.2025 06:10,u05745,форма,,2,a16,2025-06-22 06:59:17,2025-06-22 07:10:39,решено,0,
t001764,2025-01-22 11:10:00,u03574,чат,оплата и документы,1,a12,2025-01-22 12:08:37,2025-01-22 13:32:54,решено,0,
t000525,2025-03-11 08:24:00,u08706,чат,расписание и посещаемость,2,a15,2025-03-11 09:43:05,2025-03-11 17:55:33,решено,0,3
t001178,2025-06-14 03:51:00,u03561,форма,техническая проблема,3,a17,2025-06-14 04:20:19,2025-06-13 03:22:57,решено,0,
t001834,2025-06-02 09:49:00,u02378,чат,NULL,2,a12,2025-06-02 10:04:11,2025-06-02 13:12:31,решено,1,
t002974,26.06.2025 16:25,u04143,чат,,3,a02,2025-06-26 16:44:01,2025-06-26 19:11:10,решено,0,
t002417,2025-03-05 10:13:00,u04989,телефон,расписание и посещаемость,2,a17,2025-03-05 11:24:13,2025-03-05 15:46:18,решено,0,
t002313,2025-02-17 10:01:00,u01816,телефон,доступ и пароли,3,a07,2025-02-17 10:11:13,2025-02-17 11:03:53,решено,1,3
t003350,2025-05-15 06:17:00,u00249,почта,техническая проблема,2,a02,2025-05-15 06:44:19,2025-05-15 13:05:33,решено,0,
t002726,2025-05-13 06:20:00,u04223,телефон,доступ и пароли,1,a16,2025-05-13 06:33:21,2025-05-13 07:04:54,решено,0,
t001338,2025-05-12 04:01:00,u02007,почта,доступ и пароли,3,a07,2025-05-12 04:12:19,2025-05-12 05:06:45,решено,0,
t000697,2025-05-02 07:30:00,u00029,чат,"",1,a17,2025-05-02 07:36:25,2025-05-02 12:40:20,решено,0,
t005270,2025-04-18 09:40:00,u08029,форма,техническая проблема,1,a12,2025-04-18 10:23:04,2025-04-19 01:50:34,решено,1,
t000341,02.02.2025 02:35,u01292,чат,доступ и пароли,2,a02,2025-02-02 03:57:12,2025-02-02 05:22:06,решено,0,
t003369,2025-02-04 12:13:00,u01159,чат,расписание и посещаемость,2,a14,2025-02-04 12:25:28,2025-02-04 16:05:58,решено,0,
t002880,2025-06-07 08:39:00,u06563,чат,расписание и посещаемость,2,a06,2025-06-07 09:00:03,2025-06-07 12:15:06,решено,0,
t001915,23.02.2025 03:38,u05062,почта,техническая проблема,2,a09,2025-02-23 03:48:51,2025-02-23 21:40:18,решено,0,
t004289,2025-01-07 06:48:00,u02233,форма,прочее,1,a11,2025-01-07 07:10:55,2025-01-07 14:19:02,решено,0,5
t004758,2025-05-22 06:07:00,u01718,почта,прочее,2,a01,2025-05-22 07:01:38,2025-05-22 12:51:34,решено,0,
t003014,2025-02-04 12:27:00,u07252,почта,техническая проблема,2,a14,2025-02-04 12:30:20,2025-02-05 10:24:15,решено,0,4
t000650,18.03.2025 05:03,u08759,чат,доступ и пароли,2,a06,2025-03-18 05:21:08,2025-03-18 05:24:55,решено,0,
t003004,06.03.2025 02:49,u00539,чат,доступ и пароли,2,a12,2025-03-06 03:10:52,2025-03-06 03:14:15,решено,0,
t002577,2025-05-07 06:34:00,u01314,чат,оплата и документы,2,a15,2025-05-07 06:37:11,2025-05-07 13:03:39,решено,0,
t002812,2025-03-27 03:47:00,u06066,чат,доступ и пароли,3,a18,2025-03-27 04:47:36,2025-03-27 06:57:57,решено,0,
t000766,2025-03-23 07:24:00,u06542,телефон,доступ и пароли,3,a11,2025-03-23 08:34:18,2025-03-23 10:53:11,решено,0,
t005864,08.05.2025 12:40,u03750,почта,техническая проблема,1,a08,2025-05-08 12:54:05,2025-05-08 21:19:34,решено,0,
t002585,2025-02-02 12:26:00,u00515,Чат,доступ и пароли,2,a11,2025-02-02 14:09:00,2025-02-02 15:23:52,решено,0,4
t005081,2025-06-19 09:17:00,u03334,телефон,расписание и посещаемость,1,a06,2025-06-19 09:25:23,2025-06-19 13:38:08,решено,0,
t000506,2025-02-16 08:12:00,u04935,почта,доступ и пароли,2,a12,2025-02-16 09:48:17,2025-02-16 11:49:32,решено,0,3
t001542,2025-06-06 11:55:00,u07925,почта,техническая проблема,1,a03,2025-06-06 12:08:49,2025-06-06 23:07:21,решено,0,
t003381,2025-05-02 11:44:00,u00428,чат,расписание и посещаемость,2,a16,2025-05-02 12:48:41,2025-05-02 14:27:13,решено,0,
t002934,2025-04-20 13:12:00,u00482,чат,доступ и пароли,1,a17,2025-04-20 13:27:33,2025-04-20 13:32:23,закрыто без ответа,0,
t002283,2025-05-23 17:46:00,u00307,чат,доступ и пароли,3,a15,2025-05-23 17:57:52,2025-05-23 23:03:16,решено,0,
t001812,2025-02-27 11:15:00,u07142,чат,доступ и пароли,2,a04,2025-02-27 12:59:57,2025-02-27 14:05:44,решено,0,
t002462,2025-04-13 08:32:00,u05893,чат,оплата и документы,2,a02,2025-04-13 08:36:02,2025-04-13 11:09:17,решено,0,
t001075,25.06.2025 09:46,u08113,телефон,оплата и документы,1,a01,2025-06-25 09:56:59,2025-06-25 11:29:34,решено,0,
t001648,2025-04-20 18:37:00,u03352,форма,NULL,3,a06,2025-04-20 18:48:12,2025-04-20 20:35:16,решено,0,
t001969,18.01.2025 01:54,u08127,почта,доступ и пароли,2,a09,2025-01-18 02:57:24,2025-01-18 03:44:57,решено,0,
t001558,04.02.2025 11:32,u07533,чат,техническая проблема,3,a10,2025-02-04 11:41:14,2025-02-05 00:33:37,решено,0,
t004587,2025-03-20 17:34:00,u08114,чат,доступ и пароли,1,a15,2025-03-20 17:48:46,2025-03-20 18:26:38,решено,0,
t004723,2025-02-07 04:37:00,u02998,форма,техническая проблема,1,a08,2025-02-07 05:58:46,2025-02-07 12:59:08,решено,0,
t003590,2025-05-03 16:30:00,u01718,телефон,техническая проблема,1,a16,2025-05-03 16:55:30,2025-05-03 20:57:40,решено,0,
t004342,2025-03-14 17:17:00,u05863,чат,доступ и пароли,2,a12,2025-03-14 17:52:22,2025-03-14 18:45:40,решено,0,5
t001064,2025-05-19 06:28:00,u07258,почта,техническая проблема,1,a06,,,новое,0,
t000622,2025-01-06 16:32:00,u01034,чат,"",2,a11,2025-01-06 16:43:28,2025-01-06 22:22:58,решено,0,
t004176,05.03.2025 04:31,u00959,чат,доступ и пароли,2,a09,2025-03-05 04:47:58,2025-03-05 05:22:36,решено,0,
t001163,2025-02-01 08:12:00,u05807,форма,доступ и пароли,3,a17,2025-02-01 09:03:09,2025-02-01 09:31:18,решено,0,
t002468,22.01.2025 09:55,u00461,чат,доступ и пароли,2,a01,2025-01-22 11:01:02,2025-01-22 12:24:10,решено,0,3
t003103,2025-02-18 04:49:00,u03399,чат,доступ и пароли,2,a05,2025-02-18 05:50:50,2025-02-18 06:26:06,решено,1,
t005074,2025-01-27 09:18:00,u02719,чат,оплата и документы,2,a01,2025-01-27 10:52:44,2025-01-27 22:41:47,закрыто без ответа,0,
t004600,19.01.2025 08:21,u06565,почта,техническая проблема,1,a10,2025-01-19 08:41:08,2025-01-19 18:21:19,решено,0,
t000962,2025-05-23 04:25:00,u00720,телефон,расписание и посещаемость,1,a04,2025-05-23 04:54:47,2025-05-23 05:40:55,решено,0,
t004498,20.05.2025 12:58,u00298,почта,доступ и пароли,1,a09,2025-05-20 13:06:20,2025-05-20 13:58:18,решено,0,
t000476,2025-05-04 02:43:00,u08664,почта,техническая проблема,1,a01,2025-05-04 02:58:36,2025-05-04 13:17:34,решено,0,4
t002320,01.02.2025 02:45,u03594,чат,,1,a03,2025-02-01 03:20:44,2025-02-01 03:27:38,решено,0,5
t000958,2025-03-23 03:39:00,u01080,Чат,доступ и пароли,2,a07,2025-03-23 03:56:19,,в работе,0,
t001311,2025-01-03 08:15:00,u07150,чат,доступ и пароли,2,a11,2025-01-03 08:41:13,2025-01-03 09:04:07,решено,0,
t000260,2025-01-22 07:45:00,u00560,чат,оплата и документы,2,a07,2025-01-22 07:56:17,2025-01-22 09:15:20,решено,0,
t004504,2025-02-24 03:16:00,u01996,чат,расписание и посещаемость,2,a09,2025-02-24 04:29:50,2025-02-24 10:02:33,решено,0,
t004088,2025-04-24 18:00:00,u06685,телефон,техническая проблема,1,a06,2025-04-24 18:22:16,2025-04-24 23:59:56,решено,0,
t004548,24.04.2025 04:44,u06358,чат,техническая проблема,1,a03,2025-04-24 04:47:36,2025-04-24 19:40:48,решено,0,
t002560,2025-05-07 05:31:00,u04653,телефон,техническая проблема,2,a10,2025-05-07 05:37:30,2025-05-07 13:18:37,решено,0,5
t003870,13.06.2025 06:46,u08374,почта,оплата и документы,2,a04,2025-06-13 07:10:09,2025-06-13 09:04:14,решено,1,
t002088,18.03.2025 12:13,u04619,чат,доступ и пароли,2,a01,2025-03-18 13:31:04,2025-03-18 14:55:46,решено,1,5
t003951,2025-03-21 13:14:00,u04859,чат,доступ и пароли,1,a17,2025-03-21 13:29:41,2025-03-21 13:39:32,решено,0,
t001287,2025-06-04 05:55:00,u05766,почта,оплата и документы,2,a15,2025-06-04 06:46:34,2025-06-04 08:08:19,закрыто без ответа,0,
t004666,2025-03-12 10:31:00,u07488,чат,доступ и пароли,1,a15,2025-03-12 10:39:07,2025-03-12 11:05:40,решено,0,3
t005481,2025-02-21 08:51:00,u00741,чат,доступ и пароли,2,a05,2025-02-21 09:04:08,2025-02-21 11:28:55,решено,0,
t004619,2025-01-16 13:30:00,u00618,чат,доступ и пароли,2,a05,2025-01-16 14:40:11,2025-01-16 15:47:26,решено,1,
t002843,2025-01-24 11:24:00,u08347,почта,доступ и пароли,1,a02,2025-01-24 13:11:44,2025-01-24 13:15:49,решено,0,
